dataset_params.dim,dataset_params.n_samples,model.hidden_dims,model,seed,set,MSE,MAPE
6,1000,[80|80|80|80|80],effn_w5_d320,999,train,3.150796974809762,0.2695485391254143
6,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.8068239790848097,0.253828970213
6,1000,[80|80|80|80|80],effn_w5_d320,888,test,3.407196723314199,0.28254895798
6,1000,[80|80|80|80|80],effn_w5_d320,888,train,3.1473076173192944,0.26927630221794285
12,1000,[80|80|80|80|80],effn_w5_d320,999,val,2.7815706454426503,0.201157517758
12,1000,[80|80|80|80|80],effn_w5_d320,999,test,2.8466145451162994,0.206342050778
12,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.8193721285036237,0.19453858748578573
12,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.7732016693573,0.2006663915755
12,1000,[80|80|80|80|80],effn_w5_d320,888,test,2.8586658735640005,0.207115975086
12,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.8235808620832885,0.19461442339492857
3,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.2538576060994722,0.08544592139217799
3,5000,[320|320|320|320|320],effn_w5_d320,999,test,0.29515404209608537,0.08578135067226
3,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.14525132711563765,0.07055532260007286
3,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.270681194246084,0.091593810366953
3,5000,[320|320|320|320|320],effn_w5_d320,888,test,0.32491424215956943,0.09185440797821999
3,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.16201421933931068,0.07447899650046932
18,5000,[80|80|80|80|80],effn_w5_d320,999,val,2.920517979647311,0.1809894318104
18,5000,[80|80|80|80|80],effn_w5_d320,999,test,2.7303952009107317,0.17480002814120002
18,5000,[80|80|80|80|80],effn_w5_d320,999,train,2.785394966424288,0.17837148779490772
18,5000,[80|80|80|80|80],effn_w5_d320,888,val,2.919731593342567,0.181012202893134
18,5000,[80|80|80|80|80],effn_w5_d320,888,test,2.7254498800475924,0.17451943627508
18,5000,[80|80|80|80|80],effn_w5_d320,888,train,2.7852542801166935,0.1783659036123343
7,1000,[80|80|80|80|80],effn_w5_d320,999,val,3.4461671358965003,0.26575613975499995
7,1000,[80|80|80|80|80],effn_w5_d320,999,test,3.0530368971008,0.253973895648
7,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.979538277161285,0.2404529534751
7,1000,[80|80|80|80|80],effn_w5_d320,888,val,3.45402697281184,0.26607340944925
7,1000,[80|80|80|80|80],effn_w5_d320,888,test,3.0463591520469997,0.253941994469
7,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.9848403508846384,0.24028417028649998
20,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.7611312146866713,0.1692640175294
20,5000,[20|20|20|20|20],effn_w5_d320,999,test,3.0123479310730463,0.18065822446248
20,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.8492651664203748,0.17402446364384572
20,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.7580476242893592,0.169135123455634
20,5000,[20|20|20|20|20],effn_w5_d320,888,test,3.0149627375537085,0.1807622916524
20,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.8503152011264516,0.17406657006207715
11,1000,[40|40|40|40|40],effn_w5_d320,999,val,2.3346197230929024,0.1905563325804
11,1000,[40|40|40|40|40],effn_w5_d320,999,test,2.4250030350363505,0.19931272770300001
11,1000,[40|40|40|40|40],effn_w5_d320,999,train,2.875666675617021,0.2100228912872
11,1000,[40|40|40|40|40],effn_w5_d320,888,val,2.3300588889065152,0.19030850974250002
11,1000,[40|40|40|40|40],effn_w5_d320,888,test,2.41969717259097,0.19899904285199999
11,1000,[40|40|40|40|40],effn_w5_d320,888,train,2.8785014632492274,0.20994879908245714
15,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.8605268839447198,0.18799657453766003
15,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.9049846596086155,0.18987444418501997
15,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.8435490443516858,0.18972930519526798
15,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.860276680120235,0.18817252250201
15,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.906808434833239,0.18983961353592
15,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.8471357672981608,0.18988292503307144
15,5000,[80|80|80|80|80],effn_w5_d320,999,val,2.8459074211467357,0.18769327250266
15,5000,[80|80|80|80|80],effn_w5_d320,999,test,2.88470211796806,0.1889981591746
15,5000,[80|80|80|80|80],effn_w5_d320,999,train,2.803589286018981,0.18831602173415143
15,5000,[80|80|80|80|80],effn_w5_d320,888,val,2.8333304305916944,0.18724074921731002
15,5000,[80|80|80|80|80],effn_w5_d320,888,test,2.8740201885406287,0.18874911220418
15,5000,[80|80|80|80|80],effn_w5_d320,888,train,2.7941407612769873,0.18818176028632283
2,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.07423209834495915,0.05568966591631
2,5000,[320|320|320|320|320],effn_w5_d320,999,test,0.06433493912710862,0.0488146538672
2,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.050949266490989,0.04614014619549945
2,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.08000607671812014,0.058468129608565
2,5000,[320|320|320|320|320],effn_w5_d320,888,test,0.0705498101595683,0.05114302329576
2,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.05852300189225127,0.050799318441272855
13,1000,[20|20|20|20|20],effn_w5_d320,999,val,3.5580044030774998,0.22217886110350002
13,1000,[20|20|20|20|20],effn_w5_d320,999,test,3.0329381657548002,0.20049650644200004
13,1000,[20|20|20|20|20],effn_w5_d320,999,train,2.9020113469730417,0.2019970058591857
13,1000,[20|20|20|20|20],effn_w5_d320,888,val,3.5542212780324998,0.222104783527
13,1000,[20|20|20|20|20],effn_w5_d320,888,test,3.0378161955266,0.2006694620234
13,1000,[20|20|20|20|20],effn_w5_d320,888,train,2.9012772972169394,0.20207414838534288
10,1000,[80|80|80|80|80],effn_w5_d320,999,val,3.0215656527780004,0.22612859034899999
10,1000,[80|80|80|80|80],effn_w5_d320,999,test,2.852930335761661,0.21646513771700004
10,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.96155349643721,0.21723617585599997
10,1000,[80|80|80|80|80],effn_w5_d320,888,val,3.0310216634006237,0.2263347199989
10,1000,[80|80|80|80|80],effn_w5_d320,888,test,2.850438492304999,0.216390879015
10,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.9954314515523857,0.21871566863757144
4,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.32810759944160556,0.09814990920090301
4,5000,[320|320|320|320|320],effn_w5_d320,999,test,0.3700421490173186,0.10372052279991999
4,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.17467915163819533,0.07233024596270886
4,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.3430768645189448,0.09954944531043
4,5000,[320|320|320|320|320],effn_w5_d320,888,test,0.37256349169026215,0.10285630635767998
4,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.18639582917190625,0.0742222630396277
9,1000,[80|80|80|80|80],effn_w5_d320,999,val,2.6786531904031783,0.2144639431443
9,1000,[80|80|80|80|80],effn_w5_d320,999,test,3.3411553412575494,0.238899570733
9,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.8809474579505667,0.22323503519204285
9,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.6794189567270577,0.21478974334099998
9,1000,[80|80|80|80|80],effn_w5_d320,888,test,3.3265961518433,0.23762511274
9,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.8764090502888675,0.22291226553357144
6,5000,[20|20|20|20|20],effn_w5_d320,999,val,1.8548844992277833,0.21357171681646
6,5000,[20|20|20|20|20],effn_w5_d320,999,test,1.7600433486541587,0.20556713159383996
6,5000,[20|20|20|20|20],effn_w5_d320,999,train,1.4179612030119115,0.1851857028110857
6,5000,[20|20|20|20|20],effn_w5_d320,888,val,1.543682890347829,0.1884460420909
6,5000,[20|20|20|20|20],effn_w5_d320,888,test,1.6184698626065896,0.19642944823696
6,5000,[20|20|20|20|20],effn_w5_d320,888,train,1.1586746336270277,0.16742301619436342
14,1000,[20|20|20|20|20],effn_w5_d320,999,val,2.348292158655,0.170973798007
14,1000,[20|20|20|20|20],effn_w5_d320,999,test,1.8540480981292342,0.1552045637117
14,1000,[20|20|20|20|20],effn_w5_d320,999,train,3.0219950484653846,0.1991732953155004
14,1000,[20|20|20|20|20],effn_w5_d320,888,val,2.3501896512669997,0.1709523122105
14,1000,[20|20|20|20|20],effn_w5_d320,888,test,1.8503293400456928,0.1550620619768
14,1000,[20|20|20|20|20],effn_w5_d320,888,train,3.0233367996760943,0.19922909053402857
19,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.8702398897978356,0.17732074835837552
19,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.93269323218018,0.18050905720600002
19,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.8824198089113198,0.17713151765682855
19,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.86991362023795,0.177292941222
19,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.9320198997319205,0.18038338261154
19,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.882177437070631,0.1771211003559006
12,5000,[40|40|40|40|40],effn_w5_d320,999,val,2.7169959041815357,0.19688161773791
12,5000,[40|40|40|40|40],effn_w5_d320,999,test,2.8918404290142803,0.205064161973
12,5000,[40|40|40|40|40],effn_w5_d320,999,train,2.7830571831582023,0.20068665236880195
12,5000,[40|40|40|40|40],effn_w5_d320,888,val,2.725170674315221,0.19707204612838
12,5000,[40|40|40|40|40],effn_w5_d320,888,test,2.9067741569681074,0.20584992800044
12,5000,[40|40|40|40|40],effn_w5_d320,888,train,2.7973677669934105,0.2013288108372886
3,1000,[20|20|20|20|20],effn_w5_d320,999,val,3.2624812098263645,0.3582240672935
3,1000,[20|20|20|20|20],effn_w5_d320,999,test,3.30314825305,0.3805620516199999
3,1000,[20|20|20|20|20],effn_w5_d320,999,train,3.1661692919566655,0.35711017794577143
3,1000,[20|20|20|20|20],effn_w5_d320,888,val,3.294602477960425,0.3604366662355
3,1000,[20|20|20|20|20],effn_w5_d320,888,test,3.3563796591909996,0.38366898952
3,1000,[20|20|20|20|20],effn_w5_d320,888,train,3.211588656266014,0.3602368325864286
17,5000,[320|320|320|320|320],effn_w5_d320,999,val,1.4901026288794323,0.13106042370429
17,5000,[320|320|320|320|320],effn_w5_d320,999,test,1.6136079548460749,0.13232664772230002
17,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.015497241785179349,0.01379513074429657
17,5000,[320|320|320|320|320],effn_w5_d320,888,val,1.523935432302166,0.12999371126989
17,5000,[320|320|320|320|320],effn_w5_d320,888,test,1.5352373901430643,0.12959842119823198
17,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.01664778084461393,0.014303065835639199
17,1000,[80|80|80|80|80],effn_w5_d320,999,val,2.904296044107,0.182971338663
17,1000,[80|80|80|80|80],effn_w5_d320,999,test,2.879611881788,0.18254338406499998
17,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.9898593905336033,0.1874834759286
17,1000,[80|80|80|80|80],effn_w5_d320,888,val,2.905979560428259,0.18272282675524998
17,1000,[80|80|80|80|80],effn_w5_d320,888,test,2.8830420079320005,0.18255991196000004
17,1000,[80|80|80|80|80],effn_w5_d320,888,train,3.000285612832381,0.18782786411395713
12,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.9126057761421311,0.10750242245279
12,5000,[320|320|320|320|320],effn_w5_d320,999,test,1.015869810409347,0.11661211235334
12,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.03573313252063326,0.023110915414561027
12,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.9046641447803148,0.10867443160516999
12,5000,[320|320|320|320|320],effn_w5_d320,888,test,1.03779932497241,0.11661310915248
12,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.03183202523803495,0.022079470945221998
3,1000,[80|80|80|80|80],effn_w5_d320,999,val,1.3630046053341602,0.24408905173100004
3,1000,[80|80|80|80|80],effn_w5_d320,999,test,1.249070681736,0.26237033585999997
3,1000,[80|80|80|80|80],effn_w5_d320,999,train,1.1414064038738485,0.23171031477522855
3,1000,[80|80|80|80|80],effn_w5_d320,888,val,1.4138524542935,0.24920696783350002
3,1000,[80|80|80|80|80],effn_w5_d320,888,test,1.380552345699545,0.26677989185400003
3,1000,[80|80|80|80|80],effn_w5_d320,888,train,1.1522602969043958,0.2320361962739286
9,5000,[160|160|160|160|160],effn_w5_d320,999,val,0.992019818801442,0.12238130144976
9,5000,[160|160|160|160|160],effn_w5_d320,999,test,0.9389958583155126,0.11894333565954
9,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.13978205015265208,0.05054658501745914
9,5000,[160|160|160|160|160],effn_w5_d320,888,val,0.9204755801105898,0.11802312873431
9,5000,[160|160|160|160|160],effn_w5_d320,888,test,0.882057226988806,0.11683496643456001
9,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.164552932768051,0.05450585828241543
11,5000,[320|320|320|320|320],effn_w5_d320,999,val,0.9737965228928438,0.11411256023763
11,5000,[320|320|320|320|320],effn_w5_d320,999,test,0.870311124662772,0.10158359204430001
11,5000,[320|320|320|320|320],effn_w5_d320,999,train,0.05210424925519454,0.029404060969047144
11,5000,[320|320|320|320|320],effn_w5_d320,888,val,0.9577105005801835,0.11238525551930201
11,5000,[320|320|320|320|320],effn_w5_d320,888,test,0.8892191106725572,0.10406119196559999
11,5000,[320|320|320|320|320],effn_w5_d320,888,train,0.05155523873279787,0.028635548000961717
18,5000,[20|20|20|20|20],effn_w5_d320,999,val,2.9246728343989803,0.18115619749606
18,5000,[20|20|20|20|20],effn_w5_d320,999,test,2.7265264454446907,0.1747133382254
18,5000,[20|20|20|20|20],effn_w5_d320,999,train,2.7920360045563597,0.17863716511653144
18,5000,[20|20|20|20|20],effn_w5_d320,888,val,2.9256552516746672,0.181214689256474
18,5000,[20|20|20|20|20],effn_w5_d320,888,test,2.7304280974856403,0.17490866910331998
18,5000,[20|20|20|20|20],effn_w5_d320,888,train,2.79062366414164,0.17858399790422
6,5000,[160|160|160|160|160],effn_w5_d320,999,val,0.7019331765059905,0.11810613253913001
6,5000,[160|160|160|160|160],effn_w5_d320,999,test,0.6599219983768294,0.11508922159942
6,5000,[160|160|160|160|160],effn_w5_d320,999,train,0.2028533386958958,0.06833296150075173
6,5000,[160|160|160|160|160],effn_w5_d320,888,val,0.6799238698252635,0.11707898159683999
6,5000,[160|160|160|160|160],effn_w5_d320,888,test,0.6413887323160556,0.11630795783274
6,5000,[160|160|160|160|160],effn_w5_d320,888,train,0.19509597223928518,0.06758161473527542
7,1000,[160|160|160|160|160],effn_w5_d320,999,val,3.4332827911624997,0.26551155559
7,1000,[160|160|160|160|160],effn_w5_d320,999,test,3.0104457580768,0.25190605273699995
7,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.955708436510814,0.2394414394354286
7,1000,[160|160|160|160|160],effn_w5_d320,888,val,3.41434568435755,0.2644349430965
7,1000,[160|160|160|160|160],effn_w5_d320,888,test,3.007351931200483,0.25217228109580003
7,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.935548065344149,0.2379152498599
3,1000,[160|160|160|160|160],effn_w5_d320,999,val,0.5421220680739441,0.140197769293125
3,1000,[160|160|160|160|160],effn_w5_d320,999,test,0.6863222792299599,0.196139421991
3,1000,[160|160|160|160|160],effn_w5_d320,999,train,0.3906857730296927,0.1264758939175143
3,1000,[160|160|160|160|160],effn_w5_d320,888,val,1.123518105187995,0.216656975154
3,1000,[160|160|160|160|160],effn_w5_d320,888,test,1.0377438116189996,0.230121156103
3,1000,[160|160|160|160|160],effn_w5_d320,888,train,0.87120689497057,0.20017774619364284
15,1000,[160|160|160|160|160],effn_w5_d320,999,val,3.401079796114835,0.20155944439735002
15,1000,[160|160|160|160|160],effn_w5_d320,999,test,2.4811218233879995,0.180850404313
15,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.590808639457015,0.18392890618577143
15,1000,[160|160|160|160|160],effn_w5_d320,888,val,3.40992525586262,0.2017844345715
15,1000,[160|160|160|160|160],effn_w5_d320,888,test,2.47746460767,0.18053572604999998
15,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.5901622008231904,0.18385295272585714
7,1000,[320|320|320|320|320],effn_w5_d320,999,val,3.1976833650770002,0.25526156091499996
7,1000,[320|320|320|320|320],effn_w5_d320,999,test,2.7754120184542304,0.2394413248695
7,1000,[320|320|320|320|320],effn_w5_d320,999,train,2.5860021677073184,0.22260170072034285
7,1000,[320|320|320|320|320],effn_w5_d320,888,val,3.280543333871475,0.25858605994085004
7,1000,[320|320|320|320|320],effn_w5_d320,888,test,2.8423039585234,0.24249081435800007
7,1000,[320|320|320|320|320],effn_w5_d320,888,train,2.740545668616957,0.22933445480255713
17,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.89410899101,0.18233384752950002
17,1000,[160|160|160|160|160],effn_w5_d320,999,test,2.8900888175420003,0.18313368494499993
17,1000,[160|160|160|160|160],effn_w5_d320,999,train,2.973425337196699,0.18685855261858714
17,1000,[160|160|160|160|160],effn_w5_d320,888,val,2.8972146797786,0.182538300535
17,1000,[160|160|160|160|160],effn_w5_d320,888,test,2.880070552184,0.18251442407
17,1000,[160|160|160|160|160],effn_w5_d320,888,train,2.9841252427190206,0.18737447331967144
15,1000,[80|80|80|80|80],effn_w5_d320,999,val,3.3984812285538624,0.20161140161005
15,1000,[80|80|80|80|80],effn_w5_d320,999,test,2.48072631292,0.18094382772999995
15,1000,[80|80|80|80|80],effn_w5_d320,999,train,2.599085132755176,0.18421850615335716
15,1000,[80|80|80|80|80],effn_w5_d320,888,val,3.40929489226919,0.20181285117149997
15,1000,[80|80|80|80|80],effn_w5_d320,888,test,2.48677347502,0.18061027966700002
15,1000,[80|80|80|80|80],effn_w5_d320,888,train,2.599900641990333,0.1841713489495057
10,1000,[160|160|160|160|160],effn_w5_d320,999,val,2.98666322787735,0.22539165535949998
10,1000,[160|160|160|160|160],effn_w5_d320,999,test,2.837766358385,0.21659487704300007
