dataset_params.dim,model.hidden_dims,model,seed,set,MSE,MAPE
18,[10|10|10|10|10],effn_w5_d320,777,train,2.6941894669008146,0.17531737994457355
24,[10|10|10|10|10],effn_w5_d320,777,val,2.7423743841249,0.1648192685225331
24,[10|10|10|10|10],effn_w5_d320,777,test,2.7812428385122017,0.16583426092344988
24,[10|10|10|10|10],effn_w5_d320,777,train,2.762263045427695,0.16475612972750672
13,[10|10|10|10|10],effn_w5_d320,777,val,2.646154502635157,0.19153864413019547
13,[10|10|10|10|10],effn_w5_d320,777,test,2.658769286536002,0.19126232106229177
13,[10|10|10|10|10],effn_w5_d320,777,train,2.5301362232449156,0.1867897903830801
8,[20|20|20|20|20],effn_w5_d320,777,val,1.301473811452607,0.1556965247362158
8,[20|20|20|20|20],effn_w5_d320,777,test,1.310666760602127,0.15595683885627148
8,[20|20|20|20|20],effn_w5_d320,777,train,1.167309817041524,0.14727651769666958
2,[10|10|10|10|10],effn_w5_d320,777,val,0.11266772365450513,0.07251271569947391
2,[10|10|10|10|10],effn_w5_d320,777,test,0.1133833935834873,0.07153201974606009
2,[10|10|10|10|10],effn_w5_d320,777,train,0.10788334850800756,0.07215008900776411
8,[5|5|5|5|5],effn_w5_d320,777,val,2.6136479259261245,0.22343812066836644
8,[5|5|5|5|5],effn_w5_d320,777,test,2.639535833602863,0.22342263926423347
8,[5|5|5|5|5],effn_w5_d320,777,train,2.5478457640016567,0.22084939876412035
4,[10|10|10|10|10],effn_w5_d320,777,val,0.9641610076874562,0.1841092775924248
4,[10|10|10|10|10],effn_w5_d320,777,test,0.9686771802476604,0.1857275353131578
4,[10|10|10|10|10],effn_w5_d320,777,train,0.9524217105722629,0.18214210077746104
5,[5|5|5|5|5],effn_w5_d320,777,val,2.3605533546209614,0.2591319307403317
5,[5|5|5|5|5],effn_w5_d320,777,test,2.313103697961835,0.25718606283709267
5,[5|5|5|5|5],effn_w5_d320,777,train,2.306058729944491,0.25611592589203547
16,[5|5|5|5|5],effn_w5_d320,777,val,2.853625002908135,0.18612962669103097
16,[5|5|5|5|5],effn_w5_d320,777,test,2.878570456186068,0.1854923698909523
16,[5|5|5|5|5],effn_w5_d320,777,train,2.8243775662949004,0.1848861457201179
10,[5|5|5|5|5],effn_w5_d320,777,val,2.708013209645102,0.2092522958583002
10,[5|5|5|5|5],effn_w5_d320,777,test,2.7178171682446175,0.2105334676491564
10,[5|5|5|5|5],effn_w5_d320,777,train,2.6853088579565676,0.20872635210401264
21,[5|5|5|5|5],effn_w5_d320,777,val,2.8255297566488564,0.17192999952741883
21,[5|5|5|5|5],effn_w5_d320,777,test,2.81191133608046,0.17185883659995296
21,[5|5|5|5|5],effn_w5_d320,777,train,2.8245416060275415,0.1720532960393982
20,[10|10|10|10|10],effn_w5_d320,777,val,2.7913571568677993,0.1734675627059572
20,[10|10|10|10|10],effn_w5_d320,777,test,2.6942340892785746,0.1701210588733573
20,[10|10|10|10|10],effn_w5_d320,777,train,2.690100231678671,0.17029434707608695
9,[5|5|5|5|5],effn_w5_d320,777,val,2.723872667038364,0.217154124200423
9,[5|5|5|5|5],effn_w5_d320,777,test,2.6233401611801614,0.21410031428915477
9,[5|5|5|5|5],effn_w5_d320,777,train,2.6924770669875677,0.21626735812217404
19,[5|5|5|5|5],effn_w5_d320,777,val,2.7841106605108368,0.17495895113609428
19,[5|5|5|5|5],effn_w5_d320,777,test,2.887595722711524,0.178786194283334
19,[5|5|5|5|5],effn_w5_d320,777,train,2.82606088986319,0.1763358311268015
23,[5|5|5|5|5],effn_w5_d320,777,val,2.787650747416099,0.16635834154730944
23,[5|5|5|5|5],effn_w5_d320,777,test,2.8435912803598336,0.1679020548351012
23,[5|5|5|5|5],effn_w5_d320,777,train,2.862072155952338,0.1688146776264168
24,[20|20|20|20|20],effn_w5_d320,777,val,2.697722201453683,0.16353799842204256
24,[20|20|20|20|20],effn_w5_d320,777,test,2.74321950493543,0.16422851914837888
24,[20|20|20|20|20],effn_w5_d320,777,train,2.6158200081531784,0.16005137143362264
3,[20|20|20|20|20],effn_w5_d320,777,val,0.2305300201389233,0.07592024762142147
3,[20|20|20|20|20],effn_w5_d320,777,test,0.2273421516550955,0.07604608393814152
3,[20|20|20|20|20],effn_w5_d320,777,train,0.21478134426626305,0.074806563523892
14,[10|10|10|10|10],effn_w5_d320,777,val,2.663891931074906,0.18777177841743312
14,[10|10|10|10|10],effn_w5_d320,777,test,2.75786452951213,0.19113727998465432
14,[10|10|10|10|10],effn_w5_d320,777,train,2.622728261941476,0.18657608578849946
7,[5|5|5|5|5],effn_w5_d320,777,val,2.780999630973812,0.23981435923600958
7,[5|5|5|5|5],effn_w5_d320,777,test,2.796646298803052,0.24125924633348
7,[5|5|5|5|5],effn_w5_d320,777,train,2.7805490959353425,0.23964170731910214
19,[20|20|20|20|20],effn_w5_d320,777,val,2.5879764772240903,0.16896313746687552
19,[20|20|20|20|20],effn_w5_d320,777,test,2.679373153778496,0.17293387523367268
19,[20|20|20|20|20],effn_w5_d320,777,train,2.488582576099011,0.16581593678843942
9,[10|10|10|10|10],effn_w5_d320,777,val,2.2272320777171712,0.19884501043909064
9,[10|10|10|10|10],effn_w5_d320,777,test,2.211885184882707,0.19771546012259797
9,[10|10|10|10|10],effn_w5_d320,777,train,2.196319744919332,0.19773728636634166
25,[20|20|20|20|20],effn_w5_d320,777,val,2.7537929214116548,0.16254250577149465
25,[20|20|20|20|20],effn_w5_d320,777,test,2.8007091391436414,0.16365442787099901
25,[20|20|20|20|20],effn_w5_d320,777,train,2.588847520974401,0.1575281347326372
16,[20|20|20|20|20],effn_w5_d320,777,val,2.156635538596826,0.1614710843888791
16,[20|20|20|20|20],effn_w5_d320,777,test,2.1770772596174477,0.16266522561230473
16,[20|20|20|20|20],effn_w5_d320,777,train,1.9798503040656954,0.15447256565528186
19,[10|10|10|10|10],effn_w5_d320,777,val,2.7127654011852274,0.172889665386355
19,[10|10|10|10|10],effn_w5_d320,777,test,2.8217721847235673,0.176769534055754
19,[10|10|10|10|10],effn_w5_d320,777,train,2.68560452997329,0.1719961068466132
11,[5|5|5|5|5],effn_w5_d320,777,val,2.8731170433779734,0.20783238415031102
11,[5|5|5|5|5],effn_w5_d320,777,test,2.8676032898250727,0.20827613433810802
11,[5|5|5|5|5],effn_w5_d320,777,train,2.873049167634143,0.20806832636515468
17,[5|5|5|5|5],effn_w5_d320,777,val,2.85673972672854,0.1826423350479531
17,[5|5|5|5|5],effn_w5_d320,777,test,2.759537131894286,0.179137639118101
17,[5|5|5|5|5],effn_w5_d320,777,train,2.848254930416639,0.1825118718852166
25,[10|10|10|10|10],effn_w5_d320,777,val,2.8020193324337184,0.16369154506639846
25,[10|10|10|10|10],effn_w5_d320,777,test,2.8408601478361257,0.1648799634379694
25,[10|10|10|10|10],effn_w5_d320,777,train,2.7262815069550443,0.16143437742073785
23,[20|20|20|20|20],effn_w5_d320,777,val,2.7016277971005844,0.16413676574282754
23,[20|20|20|20|20],effn_w5_d320,777,test,2.754420302378415,0.1654018111366424
23,[20|20|20|20|20],effn_w5_d320,777,train,2.6386674299128594,0.16234250461803357
10,[10|10|10|10|10],effn_w5_d320,777,val,2.3037451048744626,0.19340850088542944
10,[10|10|10|10|10],effn_w5_d320,777,test,2.240089045256677,0.19098197407340814
10,[10|10|10|10|10],effn_w5_d320,777,train,2.2251197855951603,0.18981114556045828
12,[5|5|5|5|5],effn_w5_d320,777,val,2.798085065917704,0.20054366982361477
12,[5|5|5|5|5],effn_w5_d320,777,test,2.7881794974389624,0.20067135172249792
12,[5|5|5|5|5],effn_w5_d320,777,train,2.7477265308029613,0.19822598115302031
11,[20|20|20|20|20],effn_w5_d320,777,val,1.7597568800817327,0.16393542244675663
11,[20|20|20|20|20],effn_w5_d320,777,test,1.739246433270035,0.16381305456832018
11,[20|20|20|20|20],effn_w5_d320,777,train,1.5965293308031794,0.15641460496766882
18,[20|20|20|20|20],effn_w5_d320,777,val,2.6548466970834017,0.17533416614566336
18,[20|20|20|20|20],effn_w5_d320,777,test,2.588778738385709,0.17382405278625152
18,[20|20|20|20|20],effn_w5_d320,777,train,2.482519444286072,0.16934608026233522
15,[5|5|5|5|5],effn_w5_d320,777,val,2.8516398254621045,0.18966996205105666
15,[5|5|5|5|5],effn_w5_d320,777,test,2.856307160086068,0.1897077614282925
15,[5|5|5|5|5],effn_w5_d320,777,train,2.8323717313558787,0.18820455646432918
2,[20|20|20|20|20],effn_w5_d320,777,val,0.05750158645716765,0.04792166688323734
2,[20|20|20|20|20],effn_w5_d320,777,test,0.05990981897107037,0.047410207619002595
2,[20|20|20|20|20],effn_w5_d320,777,train,0.05352013415486802,0.04749907218002125
24,[5|5|5|5|5],effn_w5_d320,777,val,2.7565387756306756,0.1646608308352184
24,[5|5|5|5|5],effn_w5_d320,777,test,2.781933821682735,0.16509305783812012
24,[5|5|5|5|5],effn_w5_d320,777,train,2.7938700258300253,0.16520311581581026
22,[20|20|20|20|20],effn_w5_d320,777,val,2.725752791951847,0.16703713664131886
22,[20|20|20|20|20],effn_w5_d320,777,test,2.7125023760454385,0.16716065098787142
22,[20|20|20|20|20],effn_w5_d320,777,train,2.5691305881139637,0.161769777858696
16,[10|10|10|10|10],effn_w5_d320,777,val,2.7806521959589174,0.18395672557538773
16,[10|10|10|10|10],effn_w5_d320,777,test,2.8038118545858413,0.18344754174536193
16,[10|10|10|10|10],effn_w5_d320,777,train,2.716784319396652,0.18144629108768426
10,[20|20|20|20|20],effn_w5_d320,777,val,1.7093608382134808,0.1666183270774024
10,[20|20|20|20|20],effn_w5_d320,777,test,1.7093117722215574,0.1664130797879547
10,[20|20|20|20|20],effn_w5_d320,777,train,1.5497034840604302,0.15882587904363324
15,[20|20|20|20|20],effn_w5_d320,777,val,2.0893607621379333,0.16370422189971381
15,[20|20|20|20|20],effn_w5_d320,777,test,2.1552594970790544,0.1653951999009695
15,[20|20|20|20|20],effn_w5_d320,777,train,1.934014775394889,0.15604541879721376
21,[10|10|10|10|10],effn_w5_d320,777,val,2.8314803078454607,0.1720538609192389
21,[10|10|10|10|10],effn_w5_d320,777,test,2.8067068066418117,0.17167794120036778
21,[10|10|10|10|10],effn_w5_d320,777,train,2.8283303269402564,0.17204642515350216
4,[5|5|5|5|5],effn_w5_d320,777,val,1.9819154585748666,0.2659775599716239
4,[5|5|5|5|5],effn_w5_d320,777,test,1.9751609297934847,0.26749910603754096
4,[5|5|5|5|5],effn_w5_d320,777,train,2.0033656559118187,0.26680777061973365
22,[10|10|10|10|10],effn_w5_d320,777,val,2.8009094743676743,0.1694233974642314
22,[10|10|10|10|10],effn_w5_d320,777,test,2.8058463655308175,0.16946639242392397
22,[10|10|10|10|10],effn_w5_d320,777,train,2.7575020858736976,0.1675179380895739
25,[5|5|5|5|5],effn_w5_d320,777,val,2.813485877145861,0.16383873655168849
25,[5|5|5|5|5],effn_w5_d320,777,test,2.871460328820793,0.16572948906524101
25,[5|5|5|5|5],effn_w5_d320,777,train,2.8090538947320094,0.16378357079699338
5,[10|10|10|10|10],effn_w5_d320,777,val,1.2759804548591434,0.19264252605813206
5,[10|10|10|10|10],effn_w5_d320,777,test,1.256252190773391,0.19018856811403595
5,[10|10|10|10|10],effn_w5_d320,777,train,1.2306616343277252,0.18856791828857303
22,[5|5|5|5|5],effn_w5_d320,777,val,2.8081333680039613,0.1696329454300419
22,[5|5|5|5|5],effn_w5_d320,777,test,2.8288932643112177,0.17051189026554311
22,[5|5|5|5|5],effn_w5_d320,777,train,2.795520090110447,0.1687240557738278
7,[20|20|20|20|20],effn_w5_d320,777,val,0.7614216966977309,0.11710838126373228
7,[20|20|20|20|20],effn_w5_d320,777,test,0.7785550678369194,0.1179568153403977
7,[20|20|20|20|20],effn_w5_d320,777,train,0.6920772548661056,0.11254241298966866
6,[20|20|20|20|20],effn_w5_d320,777,val,0.6078268051904521,0.11041764866735806
6,[20|20|20|20|20],effn_w5_d320,777,test,0.6433324173595416,0.11345115752499994
6,[20|20|20|20|20],effn_w5_d320,777,train,0.5787602136621943,0.10799252209534847
9,[20|20|20|20|20],effn_w5_d320,777,val,1.4312704471731423,0.1563591533909245
9,[20|20|20|20|20],effn_w5_d320,777,test,1.4263573976227981,0.15694448289736257
9,[20|20|20|20|20],effn_w5_d320,777,train,1.3050381823644759,0.14990546027042542
8,[10|10|10|10|10],effn_w5_d320,777,val,1.7298417657698537,0.1824113050027253
8,[10|10|10|10|10],effn_w5_d320,777,test,1.7790011641439607,0.1846459190504624
8,[10|10|10|10|10],effn_w5_d320,777,train,1.6760714500450025,0.17974898611537465
4,[20|20|20|20|20],effn_w5_d320,777,val,0.4077179123030596,0.10395250651093979
4,[20|20|20|20|20],effn_w5_d320,777,test,0.3994426707045098,0.1049038632474483
4,[20|20|20|20|20],effn_w5_d320,777,train,0.39364097826989636,0.1027620299072669
17,[10|10|10|10|10],effn_w5_d320,777,val,2.766352938420304,0.1806097029774887
17,[10|10|10|10|10],effn_w5_d320,777,test,2.668079489107559,0.1767124150111978
17,[10|10|10|10|10],effn_w5_d320,777,train,2.7056782543070126,0.17825072195511207
20,[20|20|20|20|20],effn_w5_d320,777,val,2.645458010461235,0.1690548651257562
20,[20|20|20|20|20],effn_w5_d320,777,test,2.5776018200301385,0.16655416107171891
20,[20|20|20|20|20],effn_w5_d320,777,train,2.4589399358101662,0.16265899088679092
23,[10|10|10|10|10],effn_w5_d320,777,val,2.730799692280841,0.1647414752631179
23,[10|10|10|10|10],effn_w5_d320,777,test,2.7844880381992874,0.166274228936453
23,[10|10|10|10|10],effn_w5_d320,777,train,2.7072403035227772,0.16412075400043205
13,[5|5|5|5|5],effn_w5_d320,777,val,2.7837901078383394,0.19584711921748685
13,[5|5|5|5|5],effn_w5_d320,777,test,2.800459763958149,0.19544169149802998
13,[5|5|5|5|5],effn_w5_d320,777,train,2.69517942403225,0.1921831149468337
6,[5|5|5|5|5],effn_w5_d320,777,val,2.3322987899067127,0.23794381147607602
6,[5|5|5|5|5],effn_w5_d320,777,test,2.385066227626691,0.24021077332120763
6,[5|5|5|5|5],effn_w5_d320,777,train,2.309784402037949,0.23580392496177513
3,[10|10|10|10|10],effn_w5_d320,777,val,0.39535405121588235,0.11821657991130655
3,[10|10|10|10|10],effn_w5_d320,777,test,0.3789895492704702,0.11783455899502573
3,[10|10|10|10|10],effn_w5_d320,777,train,0.37854888899096456,0.11669731274533478
6,[10|10|10|10|10],effn_w5_d320,777,val,1.5558151625501453,0.19617442461133391
6,[10|10|10|10|10],effn_w5_d320,777,test,1.596045512175379,0.19687692542817253
6,[10|10|10|10|10],effn_w5_d320,777,train,1.5387056336716949,0.19468231452250262
13,[20|20|20|20|20],effn_w5_d320,777,val,1.9918738143818737,0.16623286352240865
13,[20|20|20|20|20],effn_w5_d320,777,test,1.998556697955609,0.16602400985231514
13,[20|20|20|20|20],effn_w5_d320,777,train,1.8358937752148086,0.15920570979477736
20,[5|5|5|5|5],effn_w5_d320,777,val,2.847714258869239,0.17483604719516133
20,[5|5|5|5|5],effn_w5_d320,777,test,2.7634209605699214,0.1720030723423302
20,[5|5|5|5|5],effn_w5_d320,777,train,2.828196148935625,0.17405657438896815
5,[20|20|20|20|20],effn_w5_d320,777,val,0.5033877841030433,0.10666318345308089
5,[20|20|20|20|20],effn_w5_d320,777,test,0.5002314298137656,0.10564747593045981
5,[20|20|20|20|20],effn_w5_d320,777,train,0.46280953486529375,0.10262821612760895
11,[10|10|10|10|10],effn_w5_d320,777,val,2.581870391887043,0.19913495908180806
11,[10|10|10|10|10],effn_w5_d320,777,test,2.566311257072309,0.1991934919229536
11,[10|10|10|10|10],effn_w5_d320,777,train,2.5147570754108295,0.1969902279871263
