dataset_params.dim,model.hidden_dims,model,seed,set,MSE,MAPE
40,[5|5|5|5|5],effn_w5_d320,777,val,2.8037001878641665,0.14669326747226935
40,[5|5|5|5|5],effn_w5_d320,777,test,2.78871271453276,0.1459773804742615
40,[5|5|5|5|5],effn_w5_d320,777,train,2.7994270988505345,0.14703702425160362
33,[160|160|160|160|160],effn_w5_d320,777,val,2.143049564009272,0.13031868441439134
33,[160|160|160|160|160],effn_w5_d320,777,test,2.142514319677343,0.13079099200495267
33,[160|160|160|160|160],effn_w5_d320,777,train,0.5312153275829236,0.06725369284847632
35,[10|10|10|10|10],effn_w5_d320,777,val,2.8535245868978283,0.15316301298720247
35,[10|10|10|10|10],effn_w5_d320,777,test,2.8496633022737288,0.1521328160137979
35,[10|10|10|10|10],effn_w5_d320,777,train,2.8005373069202775,0.15127635598581068
40,[40|40|40|40|40],effn_w5_d320,777,val,2.827425836030864,0.14774401661083225
40,[40|40|40|40|40],effn_w5_d320,777,test,2.8558767112030155,0.14795716901272302
40,[40|40|40|40|40],effn_w5_d320,777,train,2.545706480947877,0.14023528710092986
35,[320|320|320|320|320],effn_w5_d320,777,val,2.001042716825997,0.12309233402230166
35,[320|320|320|320|320],effn_w5_d320,777,test,1.9816758688832463,0.12274163122478181
35,[320|320|320|320|320],effn_w5_d320,777,train,0.16983298573697386,0.038273681131195586
36,[20|20|20|20|20],effn_w5_d320,777,val,2.774123677557965,0.14906977783798045
36,[20|20|20|20|20],effn_w5_d320,777,test,2.839775698142714,0.15129884866901858
36,[20|20|20|20|20],effn_w5_d320,777,train,2.7328064447486615,0.14795581347290696
39,[5|5|5|5|5],effn_w5_d320,777,val,2.836500620976498,0.14838712090854686
39,[5|5|5|5|5],effn_w5_d320,777,test,2.8307979536121675,0.14848792169680727
39,[5|5|5|5|5],effn_w5_d320,777,train,2.7877609396621525,0.1470466262031092
38,[20|20|20|20|20],effn_w5_d320,777,val,2.817685525285094,0.14915451838914046
38,[20|20|20|20|20],effn_w5_d320,777,test,2.830103170067589,0.1487329207522959
38,[20|20|20|20|20],effn_w5_d320,777,train,2.806025957199873,0.14867082076239804
36,[320|320|320|320|320],effn_w5_d320,777,val,1.983125884289964,0.12146764745390101
36,[320|320|320|320|320],effn_w5_d320,777,test,2.025009730717807,0.12257240603432878
36,[320|320|320|320|320],effn_w5_d320,777,train,0.18676052201868976,0.03985507242013767
38,[80|80|80|80|80],effn_w5_d320,777,val,2.836610515878685,0.15067758648129542
38,[80|80|80|80|80],effn_w5_d320,777,test,2.854987983635446,0.150542073254874
38,[80|80|80|80|80],effn_w5_d320,777,train,2.072775486083483,0.128008907867301
34,[10|10|10|10|10],effn_w5_d320,777,val,2.850094265027047,0.15343966710405751
34,[10|10|10|10|10],effn_w5_d320,777,test,2.8088196531726597,0.15290693416080708
34,[10|10|10|10|10],effn_w5_d320,777,train,2.810831927793011,0.15263017383014443
36,[160|160|160|160|160],effn_w5_d320,777,val,2.338653484970285,0.13363679847271848
36,[160|160|160|160|160],effn_w5_d320,777,test,2.3434840349587294,0.13461548538655352
36,[160|160|160|160|160],effn_w5_d320,777,train,0.5592449044363593,0.0677371790346311
39,[160|160|160|160|160],effn_w5_d320,777,val,2.4989671914074973,0.13664514170018618
39,[160|160|160|160|160],effn_w5_d320,777,test,2.5607132738479437,0.138773049650496
39,[160|160|160|160|160],effn_w5_d320,777,train,0.6628179872073082,0.07234177256238522
35,[160|160|160|160|160],effn_w5_d320,777,val,2.238089930957484,0.13257807596067925
35,[160|160|160|160|160],effn_w5_d320,777,test,2.249658135032635,0.1324106740263562
35,[160|160|160|160|160],effn_w5_d320,777,train,0.561772384279306,0.06819545131324728
38,[40|40|40|40|40],effn_w5_d320,777,val,2.8487706094424357,0.14994022105205312
38,[40|40|40|40|40],effn_w5_d320,777,test,2.8503910981410385,0.149442808239539
38,[40|40|40|40|40],effn_w5_d320,777,train,2.5690786227714404,0.14228813750312216
39,[40|40|40|40|40],effn_w5_d320,777,val,2.8587215348596295,0.14911304958965815
39,[40|40|40|40|40],effn_w5_d320,777,test,2.8771539770636236,0.14985174044614388
39,[40|40|40|40|40],effn_w5_d320,777,train,2.523593650361132,0.1398729298920994
36,[40|40|40|40|40],effn_w5_d320,777,val,2.78318524456458,0.1499391906818089
36,[40|40|40|40|40],effn_w5_d320,777,test,2.8117036718215362,0.15067900656729932
36,[40|40|40|40|40],effn_w5_d320,777,train,2.595558955672815,0.14456062113212004
36,[10|10|10|10|10],effn_w5_d320,777,val,2.766028359388617,0.14901973921329512
36,[10|10|10|10|10],effn_w5_d320,777,test,2.8365029338806895,0.1514448791370489
36,[10|10|10|10|10],effn_w5_d320,777,train,2.835592053991562,0.15095264518154974
37,[80|80|80|80|80],effn_w5_d320,777,val,2.7866310216467367,0.14848313203906505
37,[80|80|80|80|80],effn_w5_d320,777,test,2.861892439432511,0.1511254763156093
37,[80|80|80|80|80],effn_w5_d320,777,train,1.98471783778053,0.12592010866800932
35,[5|5|5|5|5],effn_w5_d320,777,val,2.855314793674275,0.15327819569280343
35,[5|5|5|5|5],effn_w5_d320,777,test,2.8508501159579844,0.15221184364484897
35,[5|5|5|5|5],effn_w5_d320,777,train,2.807951306457371,0.15150698402859225
37,[20|20|20|20|20],effn_w5_d320,777,val,2.7908131530204954,0.1490316564447669
37,[20|20|20|20|20],effn_w5_d320,777,test,2.8990221887172765,0.1521585013030614
37,[20|20|20|20|20],effn_w5_d320,777,train,2.6991809655205556,0.14670744238821043
33,[80|80|80|80|80],effn_w5_d320,777,val,2.467714598900764,0.14517124978167753
33,[80|80|80|80|80],effn_w5_d320,777,test,2.426999814086538,0.14487984718001207
33,[80|80|80|80|80],effn_w5_d320,777,train,1.369567457109588,0.10722688813089898
33,[320|320|320|320|320],effn_w5_d320,777,val,1.8704752814686478,0.12009849665249571
33,[320|320|320|320|320],effn_w5_d320,777,test,1.832110448707849,0.11886634759062069
33,[320|320|320|320|320],effn_w5_d320,777,train,0.14299372570173283,0.03560887794648514
36,[5|5|5|5|5],effn_w5_d320,777,val,2.7660096310523685,0.14903758279668505
36,[5|5|5|5|5],effn_w5_d320,777,test,2.836308594744627,0.1514245558971167
36,[5|5|5|5|5],effn_w5_d320,777,train,2.8383581865296463,0.1510382052723284
34,[80|80|80|80|80],effn_w5_d320,777,val,2.616334514223006,0.14805364656232417
34,[80|80|80|80|80],effn_w5_d320,777,test,2.5992741055768565,0.148339234270743
34,[80|80|80|80|80],effn_w5_d320,777,train,1.592877354087869,0.11521459300989793
35,[40|40|40|40|40],effn_w5_d320,777,val,2.8530231012014853,0.1532266608411096
35,[40|40|40|40|40],effn_w5_d320,777,test,2.8568755346471275,0.152591152217707
35,[40|40|40|40|40],effn_w5_d320,777,train,2.5367660093774536,0.14406598640243484
33,[20|20|20|20|20],effn_w5_d320,777,val,2.807894750501578,0.15310071332498476
33,[20|20|20|20|20],effn_w5_d320,777,test,2.7840873111393556,0.15358091438241447
33,[20|20|20|20|20],effn_w5_d320,777,train,2.671572754558092,0.1500064303784904
40,[160|160|160|160|160],effn_w5_d320,777,val,2.4568996367782026,0.13543454759233337
40,[160|160|160|160|160],effn_w5_d320,777,test,2.517425615782685,0.1367988012866497
40,[160|160|160|160|160],effn_w5_d320,777,train,0.6882982436972752,0.07329031871323802
37,[40|40|40|40|40],effn_w5_d320,777,val,2.8309377805581333,0.1502203023546522
37,[40|40|40|40|40],effn_w5_d320,777,test,2.9470586495121145,0.1532863530396015
37,[40|40|40|40|40],effn_w5_d320,777,train,2.4961910786463974,0.1409563721349573
34,[20|20|20|20|20],effn_w5_d320,777,val,2.8608776205921713,0.1541271403857842
34,[20|20|20|20|20],effn_w5_d320,777,test,2.818435994777984,0.1533962649647323
34,[20|20|20|20|20],effn_w5_d320,777,train,2.6717510816255245,0.14887745918871864
34,[160|160|160|160|160],effn_w5_d320,777,val,2.2194837544135058,0.1314752179284734
34,[160|160|160|160|160],effn_w5_d320,777,test,2.1575186791422873,0.1300624103285464
34,[160|160|160|160|160],effn_w5_d320,777,train,0.5864660169149988,0.06992166417298074
